ZIP,STCOUNTYFP,CITY,STATE,COUNTYNAME
44615,39019,Carrollton,OH,Carroll County
43945,39019,Salineville,OH,Carroll County
44651,39019,Mechanicstown,OH,Carroll County
44688,39019,Waynesburg,OH,Carroll County
44625,39019,East rochester,OH,Carroll County
44639,39019,Leesville,OH,Carroll County
43903,39019,Amsterdam,OH,Carroll County
43986,39019,Jewett,OH,Carroll County
44730,39019,East canton,OH,Carroll County
44675,39019,Sherrodsville,OH,Carroll County
44427,39019,Kensington,OH,Carroll County
43047,39021,Mingo,OH,Champaign County
45502,39021,Springfield,OH,Champaign County
43070,39021,Rosewood,OH,Champaign County
43357,39021,West liberty,OH,Champaign County
45317,39021,Conover,OH,Champaign County
43060,39021,North lewisburg,OH,Champaign County
43009,39021,Cable,OH,Champaign County
43045,39021,Milford center,OH,Champaign County
43083,39021,Westville,OH,Champaign County
45389,39021,Christiansburg,OH,Champaign County
43078,39021,Urbana,OH,Champaign County
43072,39021,Saint paris,OH,Champaign County
43343,39021,Quincy,OH,Champaign County
43318,39021,De graff,OH,Champaign County
45344,39021,New carlisle,OH,Champaign County
45365,39021,Sidney,OH,Champaign County
43044,39021,Mechanicsburg,OH,Champaign County
45312,39021,Casstown,OH,Champaign County
43084,39021,Woodstock,OH,Champaign County
45501,39023,Springfield,OH,Clark County
45369,39023,South vienna,OH,Clark County
45387,39023,Yellow springs,OH,Clark County
45502,39023,Springfield,OH,Clark County
45319,39023,Donnelsville,OH,Clark County
43140,39023,London,OH,Clark County
45504,39023,Springfield,OH,Clark County
43153,39023,South solon,OH,Clark County
45372,39023,Tremont city,OH,Clark County
43078,39023,Urbana,OH,Clark County
45368,39023,South charleston,OH,Clark County
45349,39023,North hampton,OH,Clark County
45344,39023,New carlisle,OH,Clark County
45314,39023,Cedarville,OH,Clark County
45323,39023,Enon,OH,Clark County
45503,39023,Springfield,OH,Clark County
45506,39023,Springfield,OH,Clark County
43010,39023,Catawba,OH,Clark County
43044,39023,Mechanicsburg,OH,Clark County
45324,39023,Fairborn,OH,Clark County
45312,39023,Casstown,OH,Clark County
45341,39023,Medway,OH,Clark County
45505,39023,Springfield,OH,Clark County
45153,39025,Moscow,OH,Clermont County
45255,39025,Cincinnati,OH,Clermont County
45147,39025,Miamiville,OH,Clermont County
45103,39025,Batavia,OH,Clermont County
45150,39025,Milford,OH,Clermont County
45118,39025,Fayetteville,OH,Clermont County
45162,39025,Pleasant plain,OH,Clermont County
45121,39025,Georgetown,OH,Clermont County
45156,39025,Neville,OH,Clermont County
45112,39025,Chilo,OH,Clermont County
45107,39025,Blanchester,OH,Clermont County
45130,39025,Hamersville,OH,Clermont County
45102,39025,Amelia,OH,Clermont County
45122,39025,Goshen,OH,Clermont County
45157,39025,New richmond,OH,Clermont County
45106,39025,Bethel,OH,Clermont County
45244,39025,Cincinnati,OH,Clermont County
45176,39025,Williamsburg,OH,Clermont County
45120,39025,Felicity,OH,Clermont County
45245,39025,Cincinnati,OH,Clermont County
45140,39025,Loveland,OH,Clermont County
45160,39025,Owensville,OH,Clermont County
45158,39025,Newtonsville,OH,Clermont County
45177,39027,Wilmington,OH,Clinton County
45164,39027,Port william,OH,Clinton County
45142,39027,Lynchburg,OH,Clinton County
45148,39027,Midland,OH,Clinton County
45159,39027,New vienna,OH,Clinton County
45169,39027,Sabina,OH,Clinton County
45385,39027,Xenia,OH,Clinton County
45146,39027,Martinsville,OH,Clinton County
45107,39027,Blanchester,OH,Clinton County
45068,39027,Waynesville,OH,Clinton County
45113,39027,Clarksville,OH,Clinton County
45135,39027,Leesburg,OH,Clinton County
45335,39027,Jamestown,OH,Clinton County
45114,39027,Cuba,OH,Clinton County
43160,39027,Washington court house,OH,Clinton County
45166,39027,Reesville,OH,Clinton County
44657,39029,Minerva,OH,Columbiana County
44455,39029,Rogers,OH,Columbiana County
44493,39029,Winona,OH,Columbiana County
44454,39029,Petersburg,OH,Columbiana County
44415,39029,Elkton,OH,Columbiana County
44460,39029,Salem,OH,Columbiana County
44408,39029,Columbiana,OH,Columbiana County
44413,39029,East palestine,OH,Columbiana County
43930,39029,Hammondsville,OH,Columbiana County
43962,39029,Summitville,OH,Columbiana County
43945,39029,Salineville,OH,Columbiana County
44634,39029,Homeworth,OH,Columbiana County
44625,39029,East rochester,OH,Columbiana County
43932,39029,Irondale,OH,Columbiana County
44431,39029,Leetonia,OH,Columbiana County
44445,39029,New waterford,OH,Columbiana County
44490,39029,Washingtonville,OH,Columbiana County
44443,39029,New springfield,OH,Columbiana County
43968,39029,Wellsville,OH,Columbiana County
44601,39029,Alliance,OH,Columbiana County
44427,39029,Kensington,OH,Columbiana County
43920,39029,East liverpool,OH,Columbiana County
44432,39029,Lisbon,OH,Columbiana County
44423,39029,Hanoverton,OH,Columbiana County
44441,39029,Negley,OH,Columbiana County
44492,39029,West point,OH,Columbiana County
44609,39029,Beloit,OH,Columbiana County
44665,39029,North georgetown,OH,Columbiana County
43845,39031,West lafayette,OH,Coshocton County
43828,39031,Keene,OH,Coshocton County
43824,39031,Fresno,OH,Coshocton County
43821,39031,Dresden,OH,Coshocton County
43749,39031,Kimbolton,OH,Coshocton County
44637,39031,Killbuck,OH,Coshocton County
43811,39031,Conesville,OH,Coshocton County
43803,39031,Bakersville,OH,Coshocton County
44654,39031,Millersburg,OH,Coshocton County
43804,39031,Baltic,OH,Coshocton County
43812,39031,Coshocton,OH,Coshocton County
43832,39031,Newcomerstown,OH,Coshocton County
43844,39031,Warsaw,OH,Coshocton County
43822,39031,Frazeysburg,OH,Coshocton County
43006,39031,Brinkhaven,OH,Coshocton County
43805,39031,Blissfield,OH,Coshocton County
43840,39031,Stone creek,OH,Coshocton County
43843,39031,Walhonding,OH,Coshocton County
43836,39031,Plainfield,OH,Coshocton County
44827,39033,Crestline,OH,Crawford County
44887,39033,Tiro,OH,Crawford County
44849,39033,Nevada,OH,Crawford County
44875,39033,Shelby,OH,Crawford County
44860,39033,Oceola,OH,Crawford County
43314,39033,Caledonia,OH,Crawford County
44818,39033,Bloomville,OH,Crawford County
43302,39033,Marion,OH,Crawford County
44881,39033,Sulphur springs,OH,Crawford County
44865,39033,Plymouth,OH,Crawford County
44825,39033,Chatfield,OH,Crawford County
44833,39033,Galion,OH,Crawford County
44854,39033,New washington,OH,Crawford County
44882,39033,Sycamore,OH,Crawford County
44856,39033,North robinson,OH,Crawford County
44820,39033,Bucyrus,OH,Crawford County
44026,39035,Chesterland,OH,Cuyahoga County
44130,39035,Cleveland,OH,Cuyahoga County
44111,39035,Cleveland,OH,Cuyahoga County
44113,39035,Cleveland,OH,Cuyahoga County
44144,39035,Cleveland,OH,Cuyahoga County
44102,39035,Cleveland,OH,Cuyahoga County
44040,39035,Gates mills,OH,Cuyahoga County
44017,39035,Berea,OH,Cuyahoga County
44124,39035,Cleveland,OH,Cuyahoga County
44109,39035,Cleveland,OH,Cuyahoga County
44127,39035,Cleveland,OH,Cuyahoga County
44112,39035,Cleveland,OH,Cuyahoga County
44136,39035,Strongsville,OH,Cuyahoga County
44138,39035,Olmsted falls,OH,Cuyahoga County
44143,39035,Cleveland,OH,Cuyahoga County
44105,39035,Cleveland,OH,Cuyahoga County
44023,39035,Chagrin falls,OH,Cuyahoga County
44110,39035,Cleveland,OH,Cuyahoga County
44117,39035,Euclid,OH,Cuyahoga County
44134,39035,Cleveland,OH,Cuyahoga County
44233,39035,Hinckley,OH,Cuyahoga County
44142,39035,Brookpark,OH,Cuyahoga County
44070,39035,North olmsted,OH,Cuyahoga County
44092,39035,Wickliffe,OH,Cuyahoga County
44125,39035,Cleveland,OH,Cuyahoga County
44116,39035,Rocky river,OH,Cuyahoga County
44114,39035,Cleveland,OH,Cuyahoga County
44147,39035,Broadview heights,OH,Cuyahoga County
44199,39035,Cleveland,OH,Cuyahoga County
44123,39035,Euclid,OH,Cuyahoga County
44129,39035,Cleveland,OH,Cuyahoga County
44131,39035,Independence,OH,Cuyahoga County
44120,39035,Cleveland,OH,Cuyahoga County
44128,39035,Cleveland,OH,Cuyahoga County
44137,39035,Maple heights,OH,Cuyahoga County
44133,39035,North royalton,OH,Cuyahoga County
44140,39035,Bay village,OH,Cuyahoga County
44141,39035,Brecksville,OH,Cuyahoga County
44104,39035,Cleveland,OH,Cuyahoga County
44119,39035,Cleveland,OH,Cuyahoga County
44122,39035,Beachwood,OH,Cuyahoga County
44135,39035,Cleveland,OH,Cuyahoga County
44139,39035,Solon,OH,Cuyahoga County
44115,39035,Cleveland,OH,Cuyahoga County
44106,39035,Cleveland,OH,Cuyahoga County
44103,39035,Cleveland,OH,Cuyahoga County
44022,39035,Chagrin falls,OH,Cuyahoga County
44132,39035,Euclid,OH,Cuyahoga County
44149,39035,Strongsville,OH,Cuyahoga County
44145,39035,Westlake,OH,Cuyahoga County
44181,39035,Cleveland,OH,Cuyahoga County
44126,39035,Cleveland,OH,Cuyahoga County
44121,39035,Cleveland,OH,Cuyahoga County
44118,39035,Cleveland,OH,Cuyahoga County
44108,39035,Cleveland,OH,Cuyahoga County
44146,39035,Bedford,OH,Cuyahoga County
44107,39035,Lakewood,OH,Cuyahoga County
44101,39035,Cleveland,OH,Cuyahoga County
44195,39035,Cleveland,OH,Cuyahoga County
45358,39037,Pitsburg,OH,Darke County
45383,39037,West milton,OH,Darke County
45304,39037,Arcanum,OH,Darke County
45382,39037,West manchester,OH,Darke County
45337,39037,Laura,OH,Darke County
45883,39037,Saint henry,OH,Darke County
45346,39037,New madison,OH,Darke County
45309,39037,Brookville,OH,Darke County
45362,39037,Rossburg,OH,Darke County
45351,39037,Osgood,OH,Darke County
45331,39037,Greenville,OH,Darke County
45318,39037,Covington,OH,Darke County
45388,39037,Yorkshire,OH,Darke County
45390,39037,Union city,OH,Darke County
45347,39037,New paris,OH,Darke County
45350,39037,North star,OH,Darke County
45308,39037,Bradford,OH,Darke County
45303,39037,Ansonia,OH,Darke County
45352,39037,Palestine,OH,Darke County
45846,39037,Fort recovery,OH,Darke County
45332,39037,Hollansburg,OH,Darke County
45380,39037,Versailles,OH,Darke County
45348,39037,New weston,OH,Darke County
45328,39037,Gettysburg,OH,Darke County
45845,39037,Fort loramie,OH,Darke County
43506,39039,Bryan,OH,Defiance County
43527,39039,Holgate,OH,Defiance County
43530,39039,Jewell,OH,Defiance County
43536,39039,Mark center,OH,Defiance County
45813,39039,Antwerp,OH,Defiance County
45831,39039,Continental,OH,Defiance County
43549,39039,Ney,OH,Defiance County
43520,39039,Farmer,OH,Defiance County
43548,39039,New bavaria,OH,Defiance County
45821,39039,Cecil,OH,Defiance County
43517,39039,Edgerton,OH,Defiance County
43512,39039,Defiance,OH,Defiance County
43526,39039,Hicksville,OH,Defiance County
43545,39039,Napoleon,OH,Defiance County
43556,39039,Sherwood,OH,Defiance County
43519,39039,Evansport,OH,Defiance County
43035,39041,Lewis center,OH,Delaware County
43064,39041,Plain city,OH,Delaware County
43061,39041,Ostrander,OH,Delaware County
43334,39041,Marengo,OH,Delaware County
43240,39041,Columbus,OH,Delaware County
43066,39041,Radnor,OH,Delaware County
43081,39041,Westerville,OH,Delaware County
43065,39041,Powell,OH,Delaware County
43031,39041,Johnstown,OH,Delaware County
43344,39041,Richwood,OH,Delaware County
43235,39041,Columbus,OH,Delaware County
43015,39041,Delaware,OH,Delaware County
43021,39041,Galena,OH,Delaware County
43082,39041,Westerville,OH,Delaware County
43054,39041,New albany,OH,Delaware County
43013,39041,Croton,OH,Delaware County
43342,39041,Prospect,OH,Delaware County
43040,39041,Marysville,OH,Delaware County
43074,39041,Sunbury,OH,Delaware County
43017,39041,Dublin,OH,Delaware County
43086,39041,Westerville,OH,Delaware County
43003,39041,Ashley,OH,Delaware County
43016,39041,Dublin,OH,Delaware County
43011,39041,Centerburg,OH,Delaware County
43356,39041,Waldo,OH,Delaware County
44824,39043,Castalia,OH,Erie County
44847,39043,Monroeville,OH,Erie County
44889,39043,Wakeman,OH,Erie County
44870,39043,Sandusky,OH,Erie County
44839,39043,Huron,OH,Erie County
44814,39043,Berlin heights,OH,Erie County
43438,39043,Kelleys island,OH,Erie County
44826,39043,Collins,OH,Erie County
43464,39043,Vickery,OH,Erie County
44816,39043,Birmingham,OH,Erie County
44811,39043,Bellevue,OH,Erie County
44871,39043,Sandusky,OH,Erie County
44846,39043,Milan,OH,Erie County
44089,39043,Vermilion,OH,Erie County
